drone_id,t,x,y,z,yaw
cf4,1.3000,-0.5402,-0.1599,0.5004,0.0000
cf4,1.4000,-0.4406,-0.1439,0.5004,0.0000
cf4,1.5000,-0.3426,-0.1297,0.5005,0.0000
cf4,1.6000,-0.2468,-0.1178,0.5005,0.0000
cf4,1.7000,-0.1535,-0.1089,0.5006,0.0000
cf4,1.8000,-0.0615,-0.1032,0.5006,0.0000
cf4,1.9000,0.0333,-0.1009,0.5006,0.0000
cf4,2.0000,0.1288,-0.1023,0.5007,0.0000
cf4,2.1000,0.2263,-0.1068,0.5007,0.0000
cf4,2.2000,0.3256,-0.1140,0.5007,0.0000
cf4,2.3000,0.4260,-0.1235,0.5007,0.0000
cf4,2.4000,0.5271,-0.1348,0.5007,0.0000
cf4,2.5000,0.6286,-0.1474,0.5007,0.0000
cf4,2.6000,0.7304,-0.1609,0.5007,0.0000
cf4,2.7000,0.8317,-0.1749,0.5006,0.0000
cf4,2.8000,0.9323,-0.1890,0.5006,0.0000
cf4,2.9000,1.0320,-0.2029,0.5005,0.0000
cf4,3.0000,1.1310,-0.2165,0.5004,0.0000
cf4,3.1000,1.2292,-0.2295,0.5004,0.0000
cf4,3.2000,1.3268,-0.2417,0.5003,0.0000
cf4,3.3000,1.4240,-0.2531,0.5002,0.0000
cf4,3.4000,1.5207,-0.2634,0.5002,0.0000
cf4,3.5000,1.6170,-0.2726,0.5001,0.0000
cf4,3.6000,1.7130,-0.2806,0.5001,0.0000
cf4,3.7000,1.8087,-0.2871,0.5001,0.0000
cf4,3.8000,1.9043,-0.2922,0.5000,0.0000
cf4,3.9000,2.0004,-0.2957,0.5000,0.0000
